Date,BB_middle,EMA_long,BB_upper,OBV,ATR,BB_lower,RSI,MACD
2019-05-09,28.97750539779663,28.629295875059228,30.308325142057654,414807400.0,0.7383309871101061,27.6466856535356,41.45207491505884,-0.1985112071302524
2019-05-10,28.869161891937257,28.58917795485738,30.273997085983893,402350800.0,0.7245918404049095,27.46432669789062,39.37850621323161,-0.2566560801916466
2019-05-13,28.803757667541504,28.57115224382801,30.218409032735,427623100.0,0.7435205522521587,27.38910630234801,45.27456503744897,-0.2575469069370051
2019-05-14,28.679773902893068,28.508557828753336,30.268448840353667,408965400.0,0.7728782031044739,27.09109896543247,36.77524304573707,-0.3474089135592102
2019-05-15,28.569155406951904,28.451986783313757,30.27916577052425,423149300.0,0.7582963917958557,26.859145043379552,37.76694250288292,-0.4065951638996843
2019-05-16,28.473039627075195,28.405663325210647,30.24688002869009,441596700.0,0.7622243702193279,26.699199225460305,40.04549312106438,-0.431999865045249
2019-05-17,28.2825140953064,28.32658641512081,30.091797266434696,392348800.0,0.8341197230769826,26.473230924178097,34.23371883087363,-0.5173027564989781
2019-05-20,28.153696155548097,28.28005097266299,29.90214813917276,426428500.0,0.8322255846548235,26.405244171923435,41.95906508754532,-0.5183529836130596
2019-05-21,27.98791046142578,28.213706328950067,29.66855468555149,402518900.0,0.8178733181688591,26.307266237300063,38.390313126123154,-0.5572765238036013
2019-05-22,27.877291679382324,28.164683529941183,29.521414386248512,434900200.0,0.8354202130554647,26.233168972516136,42.00473716914807,-0.5514780063177298
2019-05-23,27.750464344024657,28.11869828200787,29.250516956747905,455987600.0,0.8293707096427603,26.25041173130141,42.28098089937068,-0.5383820592248831
2019-05-24,27.678235244750976,28.082545417299077,29.138321382001436,471773900.0,0.8302532581324416,26.21814910750052,44.336901392082254,-0.5056537162972248
2019-05-27,27.62079305648804,28.05873889607074,29.01645015978929,496710400.0,0.836353664540748,26.225135953186783,47.09898202932609,-0.4520186217003648
2019-05-28,27.61425275802612,28.07779614388012,28.99117855762185,513992000.0,0.8554244269724768,26.237326958430398,56.09981731444069,-0.3195517442089901
2019-05-29,27.61425275802612,28.09744425939853,28.99117855762185,551033000.0,0.839008923567967,26.237326958430398,56.35504939802867,-0.2094033659472387
2019-05-30,27.602878284454345,28.104055215338363,28.954080876989828,533190500.0,0.8237655785624055,26.251675691918862,53.296246229680285,-0.1456710788213691
2019-05-31,27.633305549621586,28.11732072030709,29.030558705475208,546068300.0,0.7929556807884595,26.23605239376796,54.7858438004434,-0.0800143322463
2019-06-03,27.59349489212036,28.10754007244521,28.91427737032181,517210400.0,0.829344486433957,26.272712413918917,49.271845891842666,-0.0734840084423247
2019-06-04,27.569892406463623,28.094351170319413,28.859897540272144,494758800.0,0.8172291621910021,26.279887272655102,48.38898348875365,-0.075243485948615
2019-06-05,27.553114414215088,28.0879242142635,28.81488691672945,514296100.0,0.8015105729474704,26.29134191170073,49.978634935119175,-0.0630615547123198
2019-06-06,27.535767555236816,28.065690990969387,28.78926385576952,499903900.0,0.8080391199364281,26.282271254704117,46.05068444427658,-0.0854642677288595
2019-06-07,27.54316101074219,28.05347401171645,28.799973864527573,510773000.0,0.775914902348612,26.286348156956805,48.531318086554165,-0.0834409657786281
2019-06-10,27.520411682128906,28.038613687780227,28.750125619709326,499146500.0,0.7505539109986357,26.290697744548485,47.724374807013824,-0.0872564974695713
2019-06-11,27.54628896713257,28.0171990474554,28.750522021469106,487476400.0,0.733504214300159,26.342055912796035,45.84786612978948,-0.1037696490274413
2019-06-12,27.6554856300354,28.065541415323835,29.047183705863148,532145400.0,0.808670004422133,26.263787554207653,61.56387174657272,0.0246658376922042
2019-06-13,27.756151390075683,28.11332621482056,29.30441814893412,556676700.0,0.7980314314779635,26.207884631217244,61.79572862407608,0.1277330114245209
2019-06-14,27.9111310005188,28.16726614077984,29.50102265867289,574735300.0,0.7719030798270167,26.321239342364706,63.22894015266295,0.2233605766976403
2019-06-17,28.015777778625488,28.209054456615146,29.66332145010897,554360100.0,0.7452035269139713,26.368234107142,60.18935998311431,0.2753212788106225
2019-06-18,28.11388397216797,28.222440024153094,29.63884370584684,533808900.0,0.7407234011163359,26.5889242384891,52.88781998098593,0.2584506763174907
2019-06-19,28.244407844543456,28.275446391901344,29.799780685709905,561038200.0,0.7779990640142757,26.689035003377008,60.60723393928308,0.3239516132130156
2019-06-21,28.382040977478027,28.33306505756533,29.956819285549123,584784600.0,0.7740197510633073,26.80726266940693,61.7326536785174,0.3851889642164501
2019-06-24,28.5134183883667,28.39154675921795,30.109030392305524,605277400.0,0.7524504320126522,26.917806384427877,62.274336580077886,0.4351292662208728
2019-06-25,28.62972459793091,28.44684309482747,30.24474460687946,595939100.0,0.7141410510487359,27.01470458898236,62.00434098706273,0.4674831188642834
2019-06-26,28.66356430053711,28.47722151335714,30.29828175640872,583489400.0,0.7090358824863169,27.028846844665505,55.40631788044836,0.4412275108971357
2019-06-27,28.70138511657715,28.510869274025502,30.36131667543845,596767300.0,0.6856084702545916,27.04145355771585,56.38631991643768,0.4247024504165217
2019-06-28,28.758258247375487,28.545873861390422,30.432509078381543,611708800.0,0.6622294561062624,27.08400741636943,56.996954655332566,0.4123597442234263
2019-07-01,28.80972871780396,28.582182141359837,30.505124286619367,622814900.0,0.635645563348117,27.114333148988543,57.63574039954397,0.4034346211061219
2019-07-02,28.941958618164065,28.65788135962146,30.732745750557417,645622200.0,0.6702708404283806,27.151171485770707,65.94380537534964,0.4748694200750734
2019-07-03,29.014756298065187,28.68020666576414,30.72585713266521,597169500.0,0.7905767316620188,27.30365546346516,52.30224568765727,0.4228913485496015
2019-07-04,29.076748371124268,28.69942621816849,30.7144892068115,577239800.0,0.7674184446257268,27.439007535437035,51.79172587565593,0.3728117626211933
2019-07-05,29.170020580291748,28.72636719798986,30.64734612947521,593432400.0,0.7511952983107741,27.692695031108286,53.643468718745225,0.3465670716305098
2019-07-08,29.21438179016113,28.723034453653284,30.567000530358133,565584800.0,0.7751299159204063,27.861763049964136,46.94837696866848,0.2626222000557803
2019-07-10,29.279501914978027,28.73299146518377,30.44125303127977,578362400.0,0.7701371411864812,28.11775079867628,49.97657213039691,0.2206285828602894
2019-07-11,29.38727684020996,28.768875676907378,30.218974798977943,606469100.0,0.7805313362811356,28.55557888144197,55.45315215480945,0.2387484067934551
2019-07-12,29.404907417297363,28.80156843349331,30.239157387273067,587901600.0,0.7564655892049491,28.570657447321658,55.013415225801324,0.2465946088288042
2019-07-15,29.414007091522212,28.827626427747976,30.2467545283908,565653000.0,0.7450872620393877,28.58125965465363,53.63919945989033,0.2390433381857519
2019-07-16,29.43789396286011,28.872289381700607,30.30456808699064,585797200.0,0.7373654075426496,28.57121983872958,57.80161020276514,0.2703276466868765
2019-07-17,29.484814262390135,28.92322996222924,30.402136548379087,603190900.0,0.7163829736089486,28.56749197640119,59.40723682214599,0.3080902174475568
2019-07-18,29.555621528625487,28.96414375796692,30.388210727207767,589314200.0,0.6920244453179131,28.723032330043207,57.06876656933543,0.317832547941741
2019-07-19,29.572399139404297,29.00122261519604,30.419203956197663,577097000.0,0.6665621563949691,28.72559432261093,56.40453264870512,0.3173061971716038
2019-07-22,29.58434295654297,29.03974716789841,30.447120875239257,588620100.0,0.6465747551853778,28.72156503784668,57.1035601381648,0.3191764630400868
2019-07-23,29.58462724685669,29.070738818411467,30.44772499872497,577272000.0,0.637358921188717,28.72152949498841,55.12665223350712,0.3047542766417166
2019-07-24,29.566427421569824,29.085125798533504,30.425799327891102,566125200.0,0.6259572558854456,28.70705551524854,50.33135801054891,0.2586771062401709
2019-07-25,29.545668601989743,29.07419209567856,30.45591809321441,541003400.0,0.6304006673160372,28.63541911076508,43.73984121546934,0.1692695208055994
2019-07-26,29.514672660827635,29.060118703187563,30.4912742269812,528241500.0,0.6268083144841521,28.538071094674077,42.86835543745984,0.0900329220654079
2019-07-29,29.47287073135376,29.04079827021368,30.53293467745342,515637000.0,0.6173789290043347,28.412806785254094,41.4239578750985,0.0151308188279557
2019-07-30,29.428509330749517,29.022904494461194,30.557093224087936,524099200.0,0.6057794172859742,28.29992543741109,41.668139873075376,-0.0423647382455421
2019-07-31,29.325,29.000136694366287,30.41602891998125,513916700.0,0.5856651505565617,28.233971080018744,40.16530830239813,-0.0982704315327041
2019-08-01,29.280070114135743,28.97380109650779,30.45434709463088,490671800.0,0.5978614559748123,28.10579313364061,38.95485433660845,-0.1500251037084794
2019-08-02,29.19788827896118,28.917050800510776,30.59945338833631,444970400.0,0.6185300083127724,27.79632316958605,31.70136364960628,-0.2528340086783984
2019-08-05,29.088976097106933,28.850036163884013,30.73263607212955,425136100.0,0.6145668836165046,27.445316122084314,29.362851258618928,-0.3559076848310276
2019-08-06,28.96499252319336,28.744611637423297,31.04197082015655,388645800.0,0.6551666536516826,26.88801422623017,23.284989839887057,-0.5160863212117732
2019-08-07,28.841861629486083,28.65714923491788,31.17731110123044,410559200.0,0.6477738498156163,26.506412157741725,28.644595448912497,-0.6075726743646896
2019-08-08,28.681194686889647,28.569994363439022,31.20705490331194,389731000.0,0.6490338923329958,26.15533447046736,28.16608261746044,-0.6786775932728979
2019-08-09,28.542708301544188,28.501869614399823,31.15360525474951,413968600.0,0.6437044140980488,25.931811348338865,34.09451195070237,-0.6948940357405817
2019-08-12,28.36298866271973,28.39872392405074,31.18149553701765,389261100.0,0.6663797239797172,25.5444817884218,28.071098432598856,-0.7763538380312092
2019-08-13,28.14886054992676,28.292262966153874,31.09533916926493,372852100.0,0.6577801050507535,25.20238193058859,27.06556960640446,-0.8463003070815915
2019-08-14,27.962600326538087,28.219863230908903,30.844410992144034,392841200.0,0.6774186397218708,25.08078966093214,36.942835243647785,-0.8306629042559095
2019-08-15,27.74050998687744,28.11417153402335,30.654791247141883,367891100.0,0.7009355606341495,24.826228726613,31.40545883156832,-0.882442721361766
2019-08-16,27.493111228942876,27.99054439381138,30.468267160592266,343320600.0,0.7455221861221456,24.517955297293483,28.585601322738423,-0.9578699375056844
2019-08-19,27.236327934265137,27.86730472407571,30.193808342634757,323779500.0,0.741831647273946,24.27884752589552,28.03789568056809,-1.0151232443302265
2019-08-20,26.986085510253908,27.74800594178869,29.86939334810868,296245800.0,0.7384047195834851,24.10277767239914,27.92267567372609,-1.0502260463635196
2019-08-21,26.760867404937745,27.637623148196987,29.54500300581089,313110900.0,0.750253324642884,23.976731804064595,29.406785015819548,-1.057139768156361
2019-08-22,26.576029300689697,27.53848319300383,29.28219730114713,329282700.0,0.7478498408534193,23.869861300232262,31.871660547088897,-1.0364447425848802
2019-08-23,26.388347244262697,27.437432066165176,28.99379512712811,317028300.0,0.7281497959846119,23.782899361397284,30.89722192671875,-1.020215638020197
2019-08-26,26.190712547302248,27.326738797811423,28.70299275575094,290940500.0,0.7447932109436298,23.678432338853558,28.68167362390357,-1.0235491260141956
2019-08-27,25.97857551574707,27.209681055051053,28.35958652000215,277670000.0,0.7366861124239789,23.597564511491992,27.038672468070484,-1.036273225542761
2019-08-28,25.788334465026857,27.108811389270095,27.94938239077688,305479400.0,0.7437826690608615,23.627286539276835,31.60934131026841,-1.0108412150076305
2019-08-29,25.608330631256106,27.01546593375204,27.472359349883828,318946400.0,0.7365600864180791,23.744301912628377,33.0001534153539,-0.9721372171642352
2019-08-30,25.514489459991456,26.961912176479057,27.158788404760724,342433400.0,0.7558524821460771,23.870190515222188,45.16038004385135,-0.8572376500187318
2019-09-02,25.44993829727173,26.920941279838065,26.91478078898237,369739100.0,0.7518306866326026,23.98509580556109,48.10334139522448,-0.7361237216635033
2019-09-03,25.450222492218018,26.891390431140945,26.915619339779266,382496700.0,0.7428144861207527,23.98482564465677,50.7669764548324,-0.6128828261925108
2019-09-04,25.418942165374755,26.852069780377374,26.817322713394447,369269700.0,0.718599145186075,24.020561617355064,47.82317721350144,-0.5315730965049674
2019-09-05,25.420079708099365,26.836594528860584,26.821796599961257,381708800.0,0.7078947083891626,24.018362816237477,53.721099683387166,-0.4164417435393979
2019-09-06,25.401311588287356,26.82172614995229,26.73527779490222,381708800.0,0.6845486538917953,24.067345381672485,53.72109968338715,-0.3214933417169199
2019-09-09,25.428610706329344,26.80587951157526,26.82102723751038,371289800.0,0.6600265203827522,24.03619417514831,53.2325682959083,-0.2466158716373421
